job_type,job_location,analyst_type,company_type,is_manager,is_python,is_data_analyst,is_ml,is_sql,is_full_time,education,viz_tool,year_of_surv,exp,salary
שכירה,מרכז,Data sceintist,הייטק,לא,,כן,כן,כן,מלאה,מדעים מדויקים,Excel,2021,1,16500
שכירה,אזור תל אביב,Product,תעשייה ישראלית,לא,,כן,לא,כן,מלאה,כלכלה,Power BI,2021,5,19000
שכירה,אזור תל אביב,Product,הייטק (גלובלי),לא,,כן,לא,כן,מלאה,כלכלה,Tableau,2021,5,21500
שכירה,עבודה מהבית,All kind of data analysis,תעשייה ישראלית,לא,,כן,כן,כן,מלאה,הנדסת תעשיה וניהול,Tableau,2021,1,16500
שכירה,מרכז,Financial Analyst,הייטק (גלובלי),לא,,כן,לא,כן,מלאה,כלכלה,Looker,2021,8,26500
שכירה,אזור ירושלים,Financial Analyst,הייטק (גלובלי),לא,,כן,כן,לא,מלאה,כלכלה,Power BI,2021,3,16500
שכירה,מרכז,All kind of data analysis,הייטק,לא,,כן,לעיתים נדירות,כן,מלאה,כלכלה,Tableau,2021,2,16500
שכירה,אזור תל אביב,Product,הייטק,לא,,כן,כן,כן,מלאה,כלכלה,Tableau,2021,6,31500
שכירה,מרכז,BI,הייטק,לא,,כן,לא,כן,מלאה,הנדסת תעשיה וניהול,Tableau,2021,10,26500
שכירה,מרכז,BI,הייטק,לא,,כן,לא,כן,מלאה,כלכלה,Power BI,2021,4,16500
שכירה,אזור תל אביב,Business analyst,הייטק,לא,לא,כן,לא,כן,מלאה,הנדסת תעשיה וניהול,Tableau,2024,1,15000
שכירה,מרכז,All kind of data analysis,הייטק,כן,כן,כן,כן,כן,מלאה,מנהל עסקים,Power BI,2024,8,27000
שכירה,עבודה מהבית,other,הייטק,לא,לא,כן,לא,לא,מלאה,מדעי הטבע,Excel,2024,1,13000
שכירה,אזור ירושלים,Financial Analyst,ממשלתיח,לא,לעיתים נדירות,כן,לא,כן,חצי משרה,הנדסת תעשיה וניהול,Power BI,2024,1,5500
לא מועסקת כרגע,מרכז,Web Analyst,הייטק,לא,לא,כן,לא,לעיתים נדירות,מלאה,מדעי ההתנהגות או חברה,Other,2024,9,13000
שכירה,מרכז,Marketing,הייטק (גלובלי),לא,לעיתים נדירות,כן,לא,כן,מלאה,כלכלה / פיננסים / חשבונאות,Tableau,2024,3,
שכירה,צפון,All kind of data analysis,תעשייה ישראלית,כן,כן,כן,לא,כן,מלאה,מדעי הטבע,Power BI,2024,0.5,10500
שכירה,מרכז,Business analyst,הייטק (גלובלי),כן,כן,כן,לעיתים נדירות,כן,מלאה,הנדסת תעשיה וניהול,Power BI,2024,7,32000
שכירה,מרכז,Business analyst,הייטק,לא,לעיתים נדירות,כן,לא,כן,מלאה,מנהל עסקים,Tableau,2024,10,20000
שכירה,אזור חיפה,All kind of data analysis,צהל,לא,לעיתים נדירות,כן,לעיתים נדירות,לעיתים נדירות,מלאה,כלכלה / פיננסים / חשבונאות,Power BI,2024,10,15000
שכירה,מרכז,Business analyst,תעשייה ישראלית,לא,לא,כן,לא,לא,מלאה,מדעי ההתנהגות או חברה,Power BI,2024,2,19000
שכירה,צפון,All kind of data analysis,הייטק,לא,לא,כן,לא,כן,מלאה,הנדסת תעשיה וניהול,Power BI,2024,3,25000
שכירה,אזור תל אביב,Business analyst,הייטק,לא,כן,כן,לא,כן,מלאה,מדעי ההתנהגות או חברה,Looker,2024,12,44000
שכירה,מרכז,All kind of data analysis,תעשייה ישראלית,לא,לא,כן,לא,כן,מלאה,כלכלה / פיננסים / חשבונאות,Other,2024,6,16000
שכירה,אזור תל אביב,All kind of data analysis,הייטק,לא,כן,כן,כן,כן,מלאה,הנדסת תעשיה וניהול,Python/R,2024,8,30000
שכירה,מרכז,Product,הייטק (גלובלי),לא,כן,כן,לא,כן,מלאה,אין תואר,Tableau,2024,5,28000
שכירה,מרכז,other,תעשייה ישראלית,כן,לא,כן,לא,כן,מלאה,כלכלה / פיננסים / חשבונאות,Qlik,2024,1,15200
שכירה,עבודה מהבית,All kind of data analysis,הייטק,כן,לעיתים נדירות,כן,לא,כן,מלאה,הנדסת תעשיה וניהול,Power BI,2024,7,25000
שכירה,אזור תל אביב,All kind of data analysis,הייטק,לא,לא,כן,כן,כן,מלאה,הנדסת תעשיה וניהול,Tableau,2024,10,
שכירה,אזור ירושלים,other,ממשלתיח,לא,לא,כן,לא,לא,מלאה,הנדסת תעשיה וניהול,Excel,2024,5,20000
עצמאית,צפון,Business analyst,הייטק,כן,לא,כן,לעיתים נדירות,כן,,הנדסת תעשיה וניהול,Power BI,2024,3,
שכירה,מרכז,Marketing,הייטק,לא,לא,כן,לא,כן,מלאה,אחר,Other,2024,3,15000
שכירה,אזור תל אביב,All kind of data analysis,תעשייה ישראלית,לא,לא,כן,לא,כן,מלאה,כלכלה / פיננסים / חשבונאות,Qlik,2024,5,23500
שכירה,אזור תל אביב,Fraud Analyst,תעשייה ישראלית,לא,לא,כן,לא,כן,מלאה,אין תואר,Tableau,2024,3,14000
שכירה,אזור תל אביב,All kind of data analysis,הייטק,כן,כן,כן,לעיתים נדירות,כן,מלאה,מדעי הטבע,Looker,2024,6,25500
שכירה,מרכז,other,הייטק (גלובלי),לא,לא,כן,לא,לא,מלאה,מנהל עסקים,Looker,2024,5,25500
שכירה,אזור תל אביב,Product,הייטק (גלובלי),לא,כן,כן,לעיתים נדירות,כן,מלאה,הנדסת תעשיה וניהול,Looker,2024,10,41000
שכירה,אזור תל אביב,Product,תעשייה ישראלית,כן,לא,כן,לא,כן,מלאה,כלכלה / פיננסים / חשבונאות,Tableau,2024,8,27000
שכירה,אזור תל אביב,Product,הייטק (גלובלי),לא,לעיתים נדירות,כן,לא,כן,מלאה,מדעי המחשב,Tableau,2024,4,23500
שכירה,אזור חיפה,All kind of data analysis,הייטק (גלובלי),לא,כן,כן,לעיתים נדירות,כן,מלאה,הנדסת תעשיה וניהול,Python/R,2024,3,25000
שכירה,אזור תל אביב,All kind of data analysis,הייטק,כן,כן,כן,כן,כן,מלאה,מדעי ההתנהגות או חברה,Tableau,2024,12,
שכירה,אזור תל אביב,Business analyst,הייטק (גלובלי),לא,לעיתים נדירות,כן,לא,כן,מלאה,הנדסת תעשיה וניהול,Looker,2024,5,24000
שכירה,מרכז,Business analyst,תעשייה ישראלית,כן,לא,כן,לא,כן,מלאה,אין תואר,Other,2024,9,22000
שכירה,אזור תל אביב,All kind of data analysis,הייטק (גלובלי),לא,לא,כן,לא,כן,מלאה,הנדסת תעשיה וניהול,Tableau,2024,2.5,15000
שכירה,מרכז,Product,הייטק (גלובלי),כן,לא,כן,כן,כן,מלאה,כלכלה / פיננסים / חשבונאות,Tableau,2024,7,33000
שכירה,מרכז,Marketing,תעשייה ישראלית,לא,לא,כן,לעיתים נדירות,לא,מלאה,מדעי ההתנהגות או חברה,Looker,2024,3,15000
שכירה,אזור תל אביב,All kind of data analysis,הייטק,לא,לעיתים נדירות,כן,כן,כן,מלאה,מדעי ההתנהגות או חברה,Tableau,2024,6,30000
לא מועסקת כרגע,אזור תל אביב,Business analyst,הייטק,לא,כן,כן,לא,כן,,אין תואר,Tableau,2024,5,24000
שכירה,אזור ירושלים,BI,הייטק,לא,לעיתים נדירות,כן,לא,כן,מלאה,מדעי הטבע,Other,2024,3,25500
שכירה,אזור תל אביב,Business analyst,הייטק (גלובלי),לא,כן,כן,לעיתים נדירות,כן,מלאה,כלכלה / פיננסים / חשבונאות,Looker,2024,2,19000
שכירה,מרכז,BI,תעשייה ישראלית,לא,לא,כן,לעיתים נדירות,כן,מלאה,אין תואר,Power BI,2024,2,12300
שכירה,דרום,Business analyst,תעשייה ישראלית,לא,כן,כן,לא,כן,מלאה,מדעים מדויקים,Power BI,2024,1,14000
שכירה,אזור תל אביב,Product,הייטק,לא,כן,כן,לעיתים נדירות,כן,מלאה,מדעי ההתנהגות או חברה,Python/R,2024,2.5,22000
שכירה,אזור תל אביב,Financial Analyst,תעשייה ישראלית,לא,לא,כן,לעיתים נדירות,כן,מלאה,כלכלה / פיננסים / חשבונאות,Tableau,2024,3,20000
שכירה,אזור תל אביב,All kind of data analysis,אחר,לא,לא,כן,לא,כן,מלאה,כלכלה / פיננסים / חשבונאות,Tableau,2024,10,20000
שכירה,אזור ירושלים,other,ממשלתיח,לא,כן,כן,לא,לא,מלאה,מערכות מידע,Excel,2024,1,15000
שכירה,מרכז,All kind of data analysis,תעשייה ישראלית,לא,לא,כן,לא,לעיתים נדירות,מלאה,הנדסת תעשיה וניהול,Tableau,2024,3,17000
שכירה,אזור ירושלים,Business analyst,תעשייה ישראלית,כן,לא,כן,לא,לעיתים נדירות,מלאה,סטטיסטיקה,Excel,2024,4,18000
שכירה,מרכז,All kind of data analysis,הייטק,כן,לעיתים נדירות,כן,לעיתים נדירות,כן,מלאה,כלכלה / פיננסים / חשבונאות,Other,2024,5,30000
לא מועסקת כרגע,מרכז,All kind of data analysis,הייטק,לא,כן,כן,לעיתים נדירות,לא,מלאה,מדעי ההתנהגות או חברה,Excel,2024,6,15000
שכירה,אזור תל אביב,Business analyst,הייטק,לא,לעיתים נדירות,כן,לא,כן,מלאה,כלכלה / פיננסים / חשבונאות,Tableau,2024,4,22000
שכירה,צפון,Financial Analyst,הייטק,לא,לא,כן,לא,לא,מלאה,כלכלה / פיננסים / חשבונאות,Excel,2024,5,12500
לא מועסקת כרגע,אזור תל אביב,All kind of data analysis,הייטק,לא,כן,כן,כן,כן,מלאה,כלכלה / פיננסים / חשבונאות,Tableau,2024,2,15000
שכירה,אזור תל אביב,Business analyst,הייטק,לא,לא,כן,לא,כן,מלאה,הנדסת תעשיה וניהול,Tableau,2024,4,30000
שכירה,אזור תל אביב,Business analyst,הייטק (גלובלי),לא,לא,כן,לא,כן,מלאה,הנדסת תעשיה וניהול,Tableau,2024,2,23000
שכירה,מרכז,Business analyst,תעשייה ישראלית,לא,לעיתים נדירות,כן,לא,כן,מלאה,הנדסת תעשיה וניהול,Qlik,2024,6,13300
שכירה,אזור תל אביב,Product,הייטק (גלובלי),לא,לעיתים נדירות,כן,לעיתים נדירות,כן,מלאה,הנדסת תעשיה וניהול,Redash,2024,2,24000
שכירה,אזור תל אביב,Business analyst,הייטק,לא,לעיתים נדירות,כן,לא,כן,חצי משרה,מערכות מידע,Other,2024,1,9000
לא מועסקת כרגע,אזור תל אביב,All kind of data analysis,הייטק,כן,כן,כן,לא,כן,,הנדסת תעשיה וניהול,Looker,2024,6,37000
שכירה,אזור תל אביב,All kind of data analysis,הייטק,לא,לא,כן,לא,כן,מלאה,הנדסת תעשיה וניהול,Looker,2024,1,16000
לא מועסקת כרגע,אזור השפלה,Business analyst,הייטק,כן,לא,כן,לא,כן,מלאה,כלכלה / פיננסים / חשבונאות,Power BI,2024,6,21000
שכירה,אזור תל אביב,other,אחר,לא,כן,כן,לא,לא,מלאה,אין תואר,Tableau,2024,3,10000
שכירה,מרכז,Business analyst,הייטק (גלובלי),לא,כן,כן,לעיתים נדירות,כן,מלאה,כלכלה / פיננסים / חשבונאות,Tableau,2024,6,30000
שכירה,אזור תל אביב,Financial Analyst,הייטק,לא,לא,כן,לא,לא,מלאה,כלכלה / פיננסים / חשבונאות,Qlik,2024,10,18000
שכירה,מרכז,All kind of data analysis,הייטק (גלובלי),כן,כן,כן,לא,כן,מלאה,הנדסת תעשיה וניהול,Power BI,2024,5,27000
שכירה,צפון,All kind of data analysis,תעשייה ישראלית,כן,לא,כן,לא,לא,מלאה,סטטיסטיקה,Excel,2024,1,10000
שכירה,אזור תל אביב,Marketing,הייטק,כן,לעיתים נדירות,כן,לעיתים נדירות,כן,מלאה,הנדסת תעשיה וניהול,Excel,2024,3,26000
שכירה,מרכז,Financial Analyst,תעשייה ישראלית,לא,לא,כן,כן,כן,מלאה,כלכלה / פיננסים / חשבונאות,Qlik,2024,6,22500
שכירה,אזור תל אביב,All kind of data analysis,הייטק,לא,כן,כן,כן,כן,מלאה,מדעי ההתנהגות או חברה,Qlik,2024,2,15000
שכירה,אזור תל אביב,other,תעשייה ישראלית,לא,לעיתים נדירות,כן,לא,כן,מלאה,הנדסת תעשיה וניהול,Power BI,2024,3,20000
שכירה,אזור תל אביב,All kind of data analysis,הייטק,לא,לא,כן,לא,כן,מלאה,כלכלה / פיננסים / חשבונאות,Python/R,2024,7,20000
שכירה,מרכז,Business analyst,ממשלתיח,לא,לא,כן,לא,כן,מלאה,כלכלה / פיננסים / חשבונאות,Excel,2024,9,15000
שכירה,מרכז,All kind of data analysis,תעשייה ישראלית,כן,לעיתים נדירות,כן,כן,לעיתים נדירות,מלאה,כלכלה / פיננסים / חשבונאות,Other,2024,10,31000
שכירה,אזור תל אביב,All kind of data analysis,תעשייה ישראלית,לא,לא,כן,לא,כן,מלאה,מדעי ההתנהגות או חברה,Tableau,2024,1,13000
שכירה,אזור תל אביב,All kind of data analysis,הייטק (גלובלי),לא,לא,כן,לא,כן,מלאה,סטטיסטיקה,Tableau,2024,2,22000
שכירה,אזור השפלה,Business analyst,תעשייה ישראלית,לא,לא,כן,לעיתים נדירות,לא,מלאה,כלכלה / פיננסים / חשבונאות,Excel,2024,13,21000
שכירה,אזור תל אביב,All kind of data analysis,הייטק (גלובלי),כן,לא,כן,לא,לעיתים נדירות,מלאה,מדעי ההתנהגות או חברה,Other,2024,4,15000
שכירה,מרכז,Product,הייטק (גלובלי),לא,כן,כן,לא,כן,מלאה,הנדסת תעשיה וניהול,Power BI,2024,2.5,28000
שכירה,אזור תל אביב,Marketing,תעשייה ישראלית,לא,לא,כן,לעיתים נדירות,לעיתים נדירות,מלאה,מערכות מידע,Excel,2024,7,16500
שכירה,אזור חיפה,other,תעשייה ישראלית,לא,לא,כן,כן,כן,מלאה,כלכלה / פיננסים / חשבונאות,Excel,2024,3,12000
שכירה,אזור תל אביב,Business analyst,תעשייה ישראלית,לא,לא,כן,לא,כן,מלאה,מדעי הטבע,Excel,2024,4,18000
שכירה,אזור תל אביב,All kind of data analysis,תעשייה ישראלית,לא,כן,כן,לעיתים נדירות,כן,מלאה,מדעי הטבע,Looker,2024,2,26000
שכירה,מרכז,All kind of data analysis,תעשייה ישראלית,לא,לא,כן,לעיתים נדירות,כן,מלאה,מנהל עסקים,Power BI,2024,3,24000
שכירה,אזור תל אביב,Fraud Analyst,הייטק,לא,כן,כן,לא,כן,מלאה,מדעי המחשב,Python/R,2024,2,24000
שכירה,אזור תל אביב,Financial Analyst,הייטק (גלובלי),כן,לא,כן,לא,כן,מלאה,כלכלה / פיננסים / חשבונאות,Power BI,2024,7,25500
שכירה,צפון,other,הייטק,לא,כן,כן,כן,כן,מלאה,מדעי הטבע,Qlik,2024,1,17000
שכירה,אזור תל אביב,Business analyst,הייטק,לא,לא,כן,לא,כן,מלאה,הנדסת תעשיה וניהול,Tableau,2024,2.5,26000
שכירה,מרכז,Business analyst,תעשייה ישראלית,לא,לא,כן,לא,כן,מלאה,כלכלה / פיננסים / חשבונאות,Excel,2024,0,10000
שכירה,אזור השפלה,Business analyst,תעשייה ישראלית,לא,לא,כן,לא,כן,מלאה,כלכלה / פיננסים / חשבונאות,Power BI,2024,5,26000
שכירה,אזור תל אביב,Business analyst,ממשלתיח,כן,לא,כן,לא,לא,מלאה,מדעי ההתנהגות או חברה,Power BI,2024,6,11000
שכירה,מרכז,Business analyst,תעשייה ישראלית,לא,לא,כן,לא,כן,מלאה,כלכלה / פיננסים / חשבונאות,Tableau,2024,5,15000
שכירה,מרכז,Financial Analyst,תעשייה ישראלית,כן,לא,כן,לא,כן,מלאה,כלכלה / פיננסים / חשבונאות,Qlik,2024,6,17000
